session_id,user_id,restaurant_id,timestamp,city,device,meal_time,is_weekend,day_of_week
S000308,U03418,R0226,2025-12-27 20:55:31,Delhi,mobile,dinner,True,Saturday
S000309,U02098,R0105,2026-01-07 07:03:31,Pune,mobile,breakfast,False,Wednesday
S000310,U02193,R0121,2026-01-28 09:41:31,Bangalore,web,breakfast,False,Wednesday
S000311,U00875,R0067,2025-12-22 20:43:31,Kolkata,mobile,dinner,False,Monday
S000312,U04146,R0759,2026-02-23 11:03:31,Hyderabad,mobile,lunch,False,Monday
S000313,U00446,R0241,2026-01-23 15:23:31,Kolkata,web,snack,False,Friday
S000314,U01485,R0696,2025-12-16 12:00:31,Bangalore,web,lunch,False,Tuesday
S000315,U02415,R0164,2026-02-13 19:28:31,Hyderabad,mobile,dinner,False,Friday
S000316,U03261,R0716,2026-01-15 12:51:31,Hyderabad,mobile,lunch,False,Thursday
S000317,U02328,R0204,2025-12-13 10:06:31,Mumbai,web,breakfast,True,Saturday
S000318,U03868,R0719,2026-01-16 21:18:31,Chennai,web,dinner,False,Friday
S000319,U00013,R0350,2025-12-23 18:00:31,Pune,web,dinner,False,Tuesday
S000320,U00860,R0001,2026-01-19 07:04:31,Chennai,web,breakfast,False,Monday
S000321,U03687,R0617,2026-01-23 19:08:31,Chennai,mobile,dinner,False,Friday
S000322,U04405,R0046,2026-02-11 11:20:31,Kolkata,web,lunch,False,Wednesday
S000323,U00612,R0085,2025-12-06 06:39:31,Mumbai,mobile,breakfast,True,Saturday
S000324,U00961,R0034,2026-01-07 03:14:31,Delhi,mobile,late_night,False,Wednesday
S000325,U03527,R0130,2025-12-11 10:59:31,Mumbai,mobile,breakfast,False,Thursday
S000326,U01097,R0758,2026-01-14 08:49:31,Mumbai,web,breakfast,False,Wednesday
S000327,U02037,R0578,2025-12-21 20:42:31,Hyderabad,tablet,dinner,True,Sunday
S000328,U02080,R0264,2025-12-09 20:11:31,Mumbai,mobile,dinner,False,Tuesday
S000329,U04185,R0705,2026-01-25 11:43:31,Bangalore,mobile,lunch,True,Sunday
S000330,U00610,R0026,2025-12-31 17:52:31,Bangalore,mobile,snack,False,Wednesday
S000331,U01912,R0487,2026-02-08 15:48:31,Hyderabad,mobile,snack,True,Sunday
S000332,U01439,R0078,2026-01-15 08:32:31,Mumbai,mobile,breakfast,False,Thursday
S000333,U00313,R0316,2025-12-23 07:55:31,Chennai,web,breakfast,False,Tuesday
S000334,U03899,R0444,2025-12-24 21:29:31,Bangalore,mobile,dinner,False,Wednesday
S000335,U02684,R0348,2025-12-22 11:22:31,Pune,mobile,lunch,False,Monday
S000336,U03981,R0500,2025-12-20 15:58:31,Pune,mobile,snack,True,Saturday
S000337,U03378,R0131,2025-12-26 00:06:31,Chennai,mobile,late_night,False,Friday
S000338,U02438,R0568,2025-12-23 02:00:31,Hyderabad,mobile,late_night,False,Tuesday
S000339,U04339,R0541,2026-01-27 09:41:31,Hyderabad,mobile,breakfast,False,Tuesday
S000340,U01400,R0058,2026-01-10 17:04:31,Delhi,web,snack,True,Saturday
S000341,U03910,R0444,2026-01-23 16:56:31,Bangalore,web,snack,False,Friday
S000342,U02810,R0050,2026-01-20 22:32:31,Pune,mobile,late_night,False,Tuesday
S000343,U03648,R0302,2025-12-05 20:10:31,Delhi,mobile,dinner,False,Friday
S000344,U02934,R0219,2026-01-12 20:05:31,Delhi,mobile,dinner,False,Monday
S000345,U03981,R0373,2026-01-10 22:44:31,Pune,mobile,late_night,True,Saturday
S000346,U02455,R0551,2025-12-06 11:25:31,Pune,web,lunch,True,Saturday
S000347,U02573,R0481,2026-01-01 07:39:31,Mumbai,mobile,breakfast,False,Thursday
S000348,U02988,R0447,2025-12-09 21:27:31,Delhi,mobile,dinner,False,Tuesday
S000349,U02639,R0075,2025-12-28 15:12:31,Bangalore,mobile,snack,True,Sunday
S000350,U00254,R0754,2026-02-03 18:57:31,Hyderabad,mobile,dinner,False,Tuesday
S000351,U03949,R0187,2025-12-12 21:17:31,Kolkata,mobile,dinner,False,Friday
S000352,U02556,R0755,2025-12-24 00:06:31,Chennai,mobile,late_night,False,Wednesday
S000353,U01986,R0571,2026-01-13 06:03:31,Pune,mobile,breakfast,False,Tuesday
S000354,U00293,R0283,2026-01-30 05:44:31,Delhi,mobile,late_night,False,Friday
S000355,U02908,R0652,2026-01-12 10:39:31,Mumbai,mobile,breakfast,False,Monday
S000356,U02286,R0265,2025-12-09 07:59:31,Pune,mobile,breakfast,False,Tuesday
S000357,U01305,R0060,2026-01-04 20:03:31,Mumbai,mobile,dinner,True,Sunday
S000358,U04728,R0648,2026-01-30 11:05:31,Delhi,mobile,lunch,False,Friday
S000359,U00202,R0459,2026-01-20 23:55:31,Chennai,mobile,late_night,False,Tuesday
S000360,U01533,R0144,2026-01-03 02:52:31,Bangalore,mobile,late_night,True,Saturday
S000361,U01720,R0410,2026-02-24 18:13:31,Delhi,web,dinner,False,Tuesday
S000362,U01824,R0654,2025-12-01 17:21:31,Pune,mobile,snack,False,Monday
S000363,U00405,R0119,2026-02-02 15:40:31,Hyderabad,mobile,snack,False,Monday
S000364,U00748,R0079,2026-01-10 21:11:31,Bangalore,tablet,dinner,True,Saturday
S000365,U00639,R0497,2026-01-03 15:45:31,Chennai,mobile,snack,True,Saturday
S000366,U04309,R0064,2025-12-08 14:42:31,Bangalore,mobile,lunch,False,Monday
S000367,U04820,R0155,2026-02-13 21:15:31,Bangalore,mobile,dinner,False,Friday
S000368,U01185,R0105,2026-02-25 18:31:31,Pune,mobile,dinner,False,Wednesday
S000369,U04986,R0441,2026-02-02 07:57:31,Chennai,mobile,breakfast,False,Monday
S000370,U02986,R0727,2026-01-17 08:59:31,Delhi,mobile,breakfast,True,Saturday
S000371,U02179,R0087,2026-01-22 19:12:31,Hyderabad,web,dinner,False,Thursday
S000372,U01696,R0177,2026-01-17 23:39:31,Pune,mobile,late_night,True,Saturday
S000373,U03330,R0660,2026-02-24 10:20:31,Pune,mobile,breakfast,False,Tuesday
S000374,U03343,R0151,2025-12-25 08:23:31,Hyderabad,mobile,breakfast,False,Thursday
S000375,U02788,R0261,2026-02-14 15:40:31,Hyderabad,mobile,snack,True,Saturday
S000376,U00623,R0283,2026-01-31 21:28:31,Delhi,mobile,dinner,True,Saturday
S000377,U03679,R0495,2026-01-19 19:40:31,Kolkata,mobile,dinner,False,Monday
S000378,U03132,R0150,2025-12-29 22:53:31,Pune,mobile,late_night,False,Monday
S000379,U00919,R0285,2025-12-25 19:04:31,Kolkata,mobile,dinner,False,Thursday
S000380,U04012,R0100,2025-12-27 21:04:31,Mumbai,mobile,dinner,True,Saturday
S000381,U03932,R0316,2026-02-24 12:36:31,Chennai,mobile,lunch,False,Tuesday
S000382,U03275,R0497,2026-02-11 11:54:31,Chennai,web,lunch,False,Wednesday
S000383,U00077,R0657,2026-01-21 15:57:31,Delhi,mobile,snack,False,Wednesday
S000384,U01640,R0577,2025-12-03 12:55:31,Mumbai,mobile,lunch,False,Wednesday
S000385,U03131,R0054,2025-12-28 18:03:31,Mumbai,mobile,dinner,True,Sunday
S000386,U02473,R0179,2025-12-20 08:58:31,Kolkata,mobile,breakfast,True,Saturday
S000387,U02328,R0768,2026-02-14 17:52:31,Mumbai,mobile,snack,True,Saturday
S000388,U04572,R0095,2026-01-01 12:29:31,Kolkata,mobile,lunch,False,Thursday
S000389,U01107,R0437,2025-12-21 19:13:31,Kolkata,mobile,dinner,True,Sunday
S000390,U01912,R0643,2025-12-17 10:01:31,Hyderabad,web,breakfast,False,Wednesday
S000391,U04695,R0715,2025-12-01 17:38:31,Delhi,mobile,snack,False,Monday
S000392,U00779,R0079,2026-02-08 19:51:31,Bangalore,web,dinner,True,Sunday
S000393,U01223,R0307,2026-01-31 20:49:31,Kolkata,web,dinner,True,Saturday
S000394,U01536,R0792,2025-12-22 03:54:31,Bangalore,mobile,late_night,False,Monday
S000395,U01590,R0264,2026-01-14 22:31:31,Mumbai,mobile,late_night,False,Wednesday
S000396,U03705,R0351,2026-01-11 19:30:31,Chennai,tablet,dinner,True,Sunday
S000397,U00404,R0341,2025-12-20 11:51:31,Bangalore,mobile,lunch,True,Saturday
S000398,U01697,R0286,2025-12-18 21:57:31,Delhi,mobile,dinner,False,Thursday
S000399,U02588,R0439,2026-01-22 14:21:31,Pune,web,lunch,False,Thursday
S000400,U00251,R0457,2026-01-06 13:26:31,Delhi,mobile,lunch,False,Tuesday
S000401,U03118,R0337,2026-01-15 16:53:31,Chennai,mobile,snack,False,Thursday
S000402,U01067,R0261,2026-01-05 12:00:31,Hyderabad,mobile,lunch,False,Monday
S000403,U00803,R0415,2025-12-23 11:52:31,Pune,web,lunch,False,Tuesday
S000404,U00858,R0189,2026-02-07 19:59:31,Chennai,web,dinner,True,Saturday
S000405,U03133,R0697,2025-11-29 08:54:31,Mumbai,mobile,breakfast,True,Saturday
S000406,U00908,R0601,2025-12-17 17:44:31,Pune,mobile,snack,False,Wednesday
S000407,U03997,R0223,2025-12-09 14:50:31,Delhi,mobile,lunch,False,Tuesday
S000408,U04660,R0791,2026-01-21 13:10:31,Hyderabad,mobile,lunch,False,Wednesday
S000409,U01207,R0349,2026-01-09 10:17:31,Bangalore,mobile,breakfast,False,Friday
S000410,U00568,R0279,2026-01-07 08:11:31,Mumbai,mobile,breakfast,False,Wednesday
S000411,U02562,R0681,2026-02-05 11:36:31,Kolkata,mobile,lunch,False,Thursday
S000412,U03535,R0695,2025-12-27 08:44:31,Kolkata,web,breakfast,True,Saturday
S000413,U01190,R0529,2026-01-05 22:11:31,Bangalore,web,late_night,False,Monday
S000414,U03988,R0356,2026-01-09 14:56:31,Delhi,mobile,lunch,False,Friday
S000415,U01013,R0612,2025-12-24 02:09:31,Mumbai,web,late_night,False,Wednesday
S000416,U01182,R0543,2025-12-20 06:29:31,Hyderabad,web,breakfast,True,Saturday
S000417,U04367,R0603,2026-02-24 00:58:31,Bangalore,mobile,late_night,False,Tuesday
S000418,U03983,R0189,2026-01-25 22:21:31,Chennai,web,late_night,True,Sunday
S000419,U04462,R0637,2025-12-17 13:32:31,Hyderabad,mobile,lunch,False,Wednesday
S000420,U00045,R0001,2025-12-21 13:30:31,Chennai,web,lunch,True,Sunday
S000421,U04460,R0612,2026-01-14 15:41:31,Mumbai,mobile,snack,False,Wednesday
S000422,U00791,R0497,2026-01-15 22:57:31,Chennai,mobile,late_night,False,Thursday
S000423,U01671,R0707,2026-01-03 20:45:31,Kolkata,web,dinner,True,Saturday
S000424,U03565,R0393,2025-12-19 11:55:31,Chennai,web,lunch,False,Friday
S000425,U01546,R0009,2026-02-16 20:32:31,Hyderabad,mobile,dinner,False,Monday
S000426,U04774,R0577,2025-12-14 08:01:31,Mumbai,mobile,breakfast,True,Sunday
S000427,U02246,R0054,2026-01-14 19:19:31,Mumbai,mobile,dinner,False,Wednesday
S000428,U04049,R0515,2025-12-13 13:25:31,Delhi,mobile,lunch,True,Saturday
S000429,U03552,R0420,2026-01-19 06:48:31,Chennai,mobile,breakfast,False,Monday
S000430,U03409,R0028,2025-12-26 12:12:31,Chennai,mobile,lunch,False,Friday
S000431,U00696,R0541,2026-01-22 19:13:31,Hyderabad,mobile,dinner,False,Thursday
S000432,U02857,R0113,2026-01-12 21:26:31,Hyderabad,tablet,dinner,False,Monday
S000433,U01536,R0596,2025-12-10 20:10:31,Bangalore,mobile,dinner,False,Wednesday
S000434,U00614,R0749,2026-02-23 18:59:31,Hyderabad,mobile,dinner,False,Monday
S000435,U02726,R0117,2026-02-26 05:44:31,Delhi,mobile,late_night,False,Thursday
S000436,U03854,R0087,2025-12-11 06:47:31,Hyderabad,mobile,breakfast,False,Thursday
S000437,U04556,R0253,2026-02-03 18:58:31,Chennai,mobile,dinner,False,Tuesday
S000438,U02199,R0772,2026-01-12 21:42:31,Bangalore,mobile,dinner,False,Monday
S000439,U03081,R0470,2025-12-30 06:19:31,Bangalore,mobile,breakfast,False,Tuesday
S000440,U00986,R0135,2026-01-17 12:56:31,Mumbai,mobile,lunch,True,Saturday
S000441,U03883,R0763,2026-02-22 19:36:31,Pune,mobile,dinner,True,Sunday
S000442,U03197,R0321,2026-01-10 19:13:31,Delhi,mobile,dinner,True,Saturday
S000443,U04165,R0694,2026-02-19 19:07:31,Kolkata,mobile,dinner,False,Thursday
S000444,U03730,R0732,2026-01-29 13:46:31,Chennai,mobile,lunch,False,Thursday
S000445,U04393,R0740,2026-01-18 21:47:31,Hyderabad,mobile,dinner,True,Sunday
S000446,U04983,R0634,2025-12-10 05:15:31,Chennai,mobile,late_night,False,Wednesday
S000447,U01887,R0294,2025-12-26 16:32:31,Pune,mobile,snack,False,Friday
S000448,U02311,R0341,2026-01-29 08:02:31,Bangalore,web,breakfast,False,Thursday
S000449,U01744,R0170,2025-12-05 18:11:31,Chennai,mobile,dinner,False,Friday
S000450,U03574,R0453,2026-02-06 16:03:31,Delhi,mobile,snack,False,Friday
S000451,U02702,R0393,2026-01-24 18:25:31,Chennai,mobile,dinner,True,Saturday
S000452,U00132,R0431,2025-12-22 10:48:31,Bangalore,mobile,breakfast,False,Monday
S000453,U00261,R0195,2026-02-11 00:48:31,Hyderabad,mobile,late_night,False,Wednesday
S000454,U02749,R0525,2026-01-01 19:50:31,Kolkata,mobile,dinner,False,Thursday
S000455,U01404,R0303,2026-02-09 12:07:31,Bangalore,mobile,lunch,False,Monday
S000456,U04195,R0535,2026-01-26 09:12:31,Mumbai,mobile,breakfast,False,Monday
S000457,U03551,R0628,2025-12-11 07:01:31,Hyderabad,mobile,breakfast,False,Thursday
S000458,U02478,R0386,2025-12-02 06:53:31,Kolkata,web,breakfast,False,Tuesday
S000459,U03816,R0653,2025-12-28 20:30:31,Chennai,mobile,dinner,True,Sunday
S000460,U04172,R0593,2026-02-18 08:44:31,Kolkata,web,breakfast,False,Wednesday
S000461,U02509,R0746,2025-12-23 16:03:31,Pune,mobile,snack,False,Tuesday
S000462,U02588,R0624,2025-12-02 03:30:31,Pune,mobile,late_night,False,Tuesday
S000463,U04526,R0532,2025-12-03 18:16:31,Pune,mobile,dinner,False,Wednesday
S000464,U04909,R0392,2026-01-02 21:38:31,Delhi,mobile,dinner,False,Friday
S000465,U02415,R0646,2025-12-04 20:06:31,Hyderabad,web,dinner,False,Thursday
S000466,U04150,R0137,2026-02-12 21:17:31,Hyderabad,web,dinner,False,Thursday
S000467,U00763,R0053,2026-02-07 12:25:31,Kolkata,web,lunch,True,Saturday
S000468,U00085,R0154,2026-02-14 20:32:31,Bangalore,web,dinner,True,Saturday
S000469,U00769,R0571,2026-01-19 05:15:31,Pune,web,late_night,False,Monday
S000470,U00642,R0097,2026-01-29 06:49:31,Chennai,mobile,breakfast,False,Thursday
S000471,U03285,R0352,2026-01-26 00:59:31,Mumbai,web,late_night,False,Monday
S000472,U00953,R0378,2026-01-31 07:46:31,Hyderabad,mobile,breakfast,True,Saturday
S000473,U03491,R0704,2026-02-22 07:57:31,Delhi,web,breakfast,True,Sunday
S000474,U03144,R0031,2026-02-20 14:08:31,Chennai,mobile,lunch,False,Friday
S000475,U04437,R0781,2026-02-13 17:30:31,Kolkata,mobile,snack,False,Friday
S000476,U03478,R0657,2026-02-15 21:00:31,Delhi,mobile,dinner,True,Sunday
S000477,U02725,R0694,2025-12-29 15:35:31,Kolkata,tablet,snack,False,Monday
S000478,U04471,R0507,2025-12-21 23:29:31,Pune,mobile,late_night,True,Sunday
S000479,U03160,R0163,2025-12-08 03:53:31,Hyderabad,mobile,late_night,False,Monday
S000480,U01942,R0570,2026-01-29 12:43:31,Kolkata,mobile,lunch,False,Thursday
S000481,U04899,R0127,2026-02-04 07:32:31,Hyderabad,mobile,breakfast,False,Wednesday
S000482,U01619,R0132,2026-02-18 04:41:31,Bangalore,web,late_night,False,Wednesday
S000483,U02785,R0460,2025-12-22 22:13:31,Delhi,mobile,late_night,False,Monday
S000484,U01479,R0625,2026-02-24 12:59:31,Bangalore,tablet,lunch,False,Tuesday
S000485,U01359,R0339,2026-01-25 10:17:31,Mumbai,mobile,breakfast,True,Sunday
S000486,U04742,R0446,2025-12-05 08:49:31,Pune,mobile,breakfast,False,Friday
S000487,U03276,R0096,2026-02-21 21:21:31,Mumbai,mobile,dinner,True,Saturday
S000488,U02393,R0165,2025-12-25 03:30:31,Kolkata,mobile,late_night,False,Thursday
S000489,U03765,R0425,2026-01-16 21:38:31,Chennai,web,dinner,False,Friday
S000490,U04128,R0417,2026-02-14 17:49:31,Hyderabad,mobile,snack,True,Saturday
S000491,U04254,R0688,2026-01-22 13:26:31,Chennai,mobile,lunch,False,Thursday
S000492,U01403,R0374,2025-12-08 20:06:31,Pune,mobile,dinner,False,Monday
S000493,U02677,R0763,2026-02-15 11:08:31,Pune,mobile,lunch,True,Sunday
S000494,U03976,R0460,2025-12-03 10:43:31,Delhi,mobile,breakfast,False,Wednesday
S000495,U00904,R0697,2026-01-06 10:30:31,Mumbai,web,breakfast,False,Tuesday
S000496,U01182,R0478,2026-02-12 07:48:31,Hyderabad,mobile,breakfast,False,Thursday
S000497,U01740,R0548,2026-01-27 18:43:31,Delhi,mobile,dinner,False,Tuesday
S000498,U03000,R0289,2025-12-17 19:22:31,Pune,mobile,dinner,False,Wednesday
S000499,U02761,R0734,2026-01-03 08:34:31,Kolkata,mobile,breakfast,True,Saturday
S000500,U01863,R0665,2026-01-26 15:52:31,Chennai,mobile,snack,False,Monday
S000501,U02354,R0047,2026-01-29 13:06:31,Pune,mobile,lunch,False,Thursday
S000502,U02302,R0064,2025-12-05 16:28:31,Bangalore,mobile,snack,False,Friday
S000503,U02330,R0626,2026-02-14 08:10:31,Kolkata,mobile,breakfast,True,Saturday
S000504,U03095,R0700,2026-01-25 19:58:31,Pune,mobile,dinner,True,Sunday
S000505,U03128,R0425,2026-02-04 08:40:31,Chennai,mobile,breakfast,False,Wednesday
S000506,U01795,R0459,2026-01-19 06:39:31,Chennai,mobile,breakfast,False,Monday
S000507,U04154,R0245,2026-02-15 13:56:31,Delhi,mobile,lunch,True,Sunday
S000508,U01177,R0685,2025-12-28 11:39:31,Mumbai,web,lunch,True,Sunday
S000509,U02903,R0716,2025-12-01 11:28:31,Hyderabad,mobile,lunch,False,Monday
S000510,U00984,R0738,2025-11-28 14:07:31,Pune,mobile,lunch,False,Friday
S000511,U01159,R0338,2026-02-24 18:41:31,Pune,mobile,dinner,False,Tuesday
S000512,U01595,R0379,2026-02-02 17:50:31,Mumbai,mobile,snack,False,Monday
S000513,U01765,R0234,2026-02-18 13:10:31,Mumbai,web,lunch,False,Wednesday
S000514,U04364,R0342,2025-12-26 07:18:31,Mumbai,mobile,breakfast,False,Friday
S000515,U00113,R0462,2026-01-08 15:26:31,Mumbai,mobile,snack,False,Thursday
S000516,U03708,R0771,2025-12-07 00:37:31,Bangalore,mobile,late_night,True,Sunday
S000517,U00279,R0094,2026-01-16 15:50:31,Delhi,mobile,snack,False,Friday
S000518,U03438,R0068,2026-02-19 15:31:31,Kolkata,mobile,snack,False,Thursday
S000519,U00977,R0298,2025-11-30 10:46:31,Mumbai,mobile,breakfast,True,Sunday
S000520,U02362,R0175,2025-12-01 11:39:31,Delhi,tablet,lunch,False,Monday
S000521,U00491,R0018,2025-12-01 20:34:31,Chennai,mobile,dinner,False,Monday
S000522,U02751,R0622,2026-02-04 04:22:31,Hyderabad,mobile,late_night,False,Wednesday
S000523,U01346,R0226,2026-01-21 23:15:31,Delhi,mobile,late_night,False,Wednesday
S000524,U00932,R0523,2026-02-14 22:00:31,Delhi,mobile,late_night,True,Saturday
S000525,U02236,R0686,2026-01-27 15:39:31,Mumbai,mobile,snack,False,Tuesday
S000526,U00500,R0126,2026-02-11 12:17:31,Chennai,mobile,lunch,False,Wednesday
S000527,U01080,R0752,2025-11-29 13:44:31,Kolkata,web,lunch,True,Saturday
S000528,U00162,R0443,2025-12-25 12:24:31,Kolkata,mobile,lunch,False,Thursday
S000529,U02933,R0663,2026-02-13 08:25:31,Hyderabad,tablet,breakfast,False,Friday
S000530,U04974,R0530,2026-02-23 14:19:31,Pune,web,lunch,False,Monday
S000531,U02987,R0027,2025-12-02 20:44:31,Bangalore,mobile,dinner,False,Tuesday
S000532,U04062,R0744,2026-02-02 21:37:31,Bangalore,mobile,dinner,False,Monday
S000533,U03123,R0599,2026-01-25 09:47:31,Pune,mobile,breakfast,True,Sunday
S000534,U00007,R0771,2026-01-13 06:01:31,Bangalore,mobile,breakfast,False,Tuesday
S000535,U00268,R0501,2025-12-20 15:55:31,Mumbai,tablet,snack,True,Saturday
S000536,U04091,R0680,2025-12-27 16:45:31,Kolkata,web,snack,True,Saturday
S000537,U01229,R0115,2026-01-19 09:42:31,Bangalore,tablet,breakfast,False,Monday
S000538,U02793,R0623,2026-02-04 06:56:31,Mumbai,mobile,breakfast,False,Wednesday
S000539,U01339,R0529,2025-12-27 21:03:31,Bangalore,mobile,dinner,True,Saturday
S000540,U01533,R0590,2025-12-27 09:05:31,Bangalore,mobile,breakfast,True,Saturday
S000541,U04585,R0039,2026-02-01 21:07:31,Delhi,mobile,dinner,True,Sunday
S000542,U00236,R0698,2026-01-21 10:05:31,Kolkata,mobile,breakfast,False,Wednesday
S000543,U00785,R0747,2025-12-01 03:43:31,Pune,mobile,late_night,False,Monday
S000544,U01055,R0272,2026-01-10 16:16:31,Delhi,mobile,snack,True,Saturday
S000545,U01001,R0596,2025-11-30 19:13:31,Bangalore,mobile,dinner,True,Sunday
S000546,U01993,R0002,2026-02-05 11:10:31,Pune,web,lunch,False,Thursday
S000547,U00790,R0281,2026-02-06 08:58:31,Pune,mobile,breakfast,False,Friday
S000548,U00829,R0050,2026-01-11 22:21:31,Pune,mobile,late_night,True,Sunday
S000549,U01597,R0507,2026-02-07 09:01:31,Pune,mobile,breakfast,True,Saturday
S000550,U04131,R0758,2026-02-20 21:38:31,Mumbai,mobile,dinner,False,Friday
S000551,U00901,R0764,2026-01-07 15:27:31,Delhi,mobile,snack,False,Wednesday
S000552,U00283,R0190,2025-12-17 06:42:31,Bangalore,mobile,breakfast,False,Wednesday
S000553,U03017,R0387,2026-02-20 14:00:31,Chennai,mobile,lunch,False,Friday
S000554,U02896,R0457,2025-12-30 15:49:31,Delhi,mobile,snack,False,Tuesday
S000555,U03510,R0309,2026-02-04 04:48:31,Kolkata,mobile,late_night,False,Wednesday
S000556,U03762,R0128,2026-01-26 06:59:31,Chennai,mobile,breakfast,False,Monday
S000557,U01328,R0769,2026-02-17 09:30:31,Bangalore,mobile,breakfast,False,Tuesday
S000558,U01683,R0128,2025-12-01 14:17:31,Chennai,mobile,lunch,False,Monday
S000559,U04181,R0468,2026-02-22 19:30:31,Kolkata,web,dinner,True,Sunday
S000560,U02397,R0212,2026-02-05 09:14:31,Bangalore,mobile,breakfast,False,Thursday
S000561,U03891,R0219,2026-02-15 19:31:31,Delhi,mobile,dinner,True,Sunday
S000562,U03684,R0516,2026-01-12 13:29:31,Mumbai,mobile,lunch,False,Monday
S000563,U04703,R0349,2026-01-26 19:02:31,Bangalore,web,dinner,False,Monday
S000564,U02779,R0070,2026-02-04 11:44:31,Pune,mobile,lunch,False,Wednesday
S000565,U02856,R0594,2025-12-14 12:07:31,Chennai,tablet,lunch,True,Sunday
S000566,U03005,R0676,2026-01-29 16:16:31,Chennai,mobile,snack,False,Thursday
S000567,U02421,R0079,2026-01-20 12:15:31,Bangalore,mobile,lunch,False,Tuesday
S000568,U02270,R0243,2026-01-11 07:04:31,Delhi,mobile,breakfast,True,Sunday
S000569,U04804,R0277,2025-12-05 12:40:31,Bangalore,mobile,lunch,False,Friday
S000570,U01362,R0672,2026-01-06 08:15:31,Delhi,web,breakfast,False,Tuesday
S000571,U01338,R0734,2026-01-09 21:44:31,Kolkata,mobile,dinner,False,Friday
S000572,U02129,R0432,2026-01-22 11:23:31,Hyderabad,mobile,lunch,False,Thursday
S000573,U02098,R0224,2025-12-18 05:01:31,Pune,mobile,late_night,False,Thursday
S000574,U04662,R0088,2025-11-29 22:14:31,Mumbai,web,late_night,True,Saturday
S000575,U04322,R0371,2025-12-22 08:46:31,Kolkata,mobile,breakfast,False,Monday
S000576,U03739,R0325,2026-02-20 23:08:31,Kolkata,web,late_night,False,Friday
S000577,U04648,R0252,2026-01-28 07:40:31,Kolkata,web,breakfast,False,Wednesday
S000578,U04909,R0353,2025-12-23 11:41:31,Delhi,mobile,lunch,False,Tuesday
S000579,U00875,R0140,2025-12-06 05:49:31,Kolkata,mobile,late_night,True,Saturday
S000580,U00083,R0534,2025-12-30 18:00:31,Chennai,mobile,dinner,False,Tuesday
S000581,U01802,R0198,2025-12-30 00:53:31,Hyderabad,mobile,late_night,False,Tuesday
S000582,U00740,R0606,2026-02-15 07:51:31,Bangalore,tablet,breakfast,True,Sunday
S000583,U02312,R0242,2026-01-23 19:10:31,Hyderabad,web,dinner,False,Friday
S000584,U03295,R0659,2026-02-16 19:09:31,Bangalore,mobile,dinner,False,Monday
S000585,U02120,R0199,2025-12-23 22:06:31,Mumbai,mobile,late_night,False,Tuesday
