item_id,restaurant_id,name,category,veg_flag,price,description,tags,historical_attach_rate
I00282,R0028,Gulab Jamun,dessert,veg,75,Soft milk dumplings in sugar syrup,dessert|veg|Biryani,0.26
I00283,R0028,Soft Drink,beverage,veg,62,Refreshing carbonated beverage,beverage|veg|Biryani,0.377
I00284,R0028,Lassi,beverage,veg,87,Thick yogurt drink,beverage|veg|Biryani,0.274
I00285,R0029,Ice Cream Sundae,main,veg,165,Loaded ice cream sundae,main|veg|Desserts|popular,0.0
I00286,R0029,Pancake,main,veg,176,Fluffy pancakes,main|veg|Desserts|popular,0.0
I00287,R0029,Waffle,main,veg,198,Belgian waffle with toppings,main|veg|Desserts|popular,0.0
I00288,R0029,Syrup Shot,side,veg,33,Extra syrup,side|veg|Desserts,0.191
I00289,R0029,Extra Toppings,side,veg,44,Additional toppings,side|veg|Desserts,0.322
I00290,R0029,Chocolate Cake,dessert,veg,132,Rich chocolate cake,dessert|veg|Desserts,0.343
I00291,R0029,Cheesecake,dessert,veg,198,Creamy cheesecake,dessert|veg|Desserts,0.109
I00292,R0029,Hot Chocolate,beverage,veg,110,Rich hot chocolate,beverage|veg|Desserts,0.163
I00293,R0029,Milkshake,beverage,veg,143,Thick milkshake,beverage|veg|Desserts,0.39
I00294,R0030,Manchurian,main,veg,250,Vegetable balls in gravy,main|veg|Chinese|popular,0.0
I00295,R0030,Fried Rice,main,veg,225,Stir-fried rice with vegetables,main|veg|Chinese|popular,0.0
I00296,R0030,Hakka Noodles,main,veg,212,Stir-fried noodles,main|veg|Chinese|popular,0.0
I00297,R0030,Spring Roll,side,veg,112,Crispy vegetable rolls,side|veg|Chinese,0.153
I00298,R0030,Momos,side,veg,150,Steamed dumplings,side|veg|Chinese,0.397
I00299,R0030,Chilli Potato,side,veg,137,Spicy potato fingers,side|veg|Chinese,0.177
I00300,R0030,Honey Noodles,dessert,veg,100,Crispy noodles with honey,dessert|veg|Chinese,0.131
I00301,R0030,Date Pancake,dessert,veg,125,Sweet pancake with dates,dessert|veg|Chinese,0.341
I00302,R0030,Soft Drink,beverage,veg,62,Refreshing beverage,beverage|veg|Chinese,0.208
I00303,R0030,Green Tea,beverage,veg,50,Hot green tea,beverage|veg|Chinese,0.169
I00304,R0031,Chicken Chettinad,main,non-veg,308,Spicy Chettinad chicken,main|non-veg|South Indian|popular,0.0
I00305,R0031,Vada,main,veg,77,Crispy fried lentil donuts,main|veg|South Indian|popular,0.0
I00306,R0031,Idli Sambar,main,veg,88,Steamed rice cakes with lentil curry,main|veg|South Indian|popular,0.0
I00307,R0031,Masala Dosa,main,veg,132,Crispy crepe with potato filling,main|veg|South Indian|popular,0.0
I00308,R0031,Coconut Chutney,side,veg,33,Fresh coconut chutney,side|veg|South Indian,0.24
I00309,R0031,Tomato Chutney,side,veg,33,Tangy tomato chutney,side|veg|South Indian,0.294
I00310,R0031,Sambar,side,veg,44,Lentil and vegetable curry,side|veg|South Indian,0.18
I00311,R0031,Kesari,dessert,veg,55,Semolina sweet,dessert|veg|South Indian,0.324
I00312,R0031,Payasam,dessert,veg,66,Sweet milk pudding,dessert|veg|South Indian,0.174
I00313,R0031,Filter Coffee,beverage,veg,44,South Indian filter coffee,beverage|veg|South Indian,0.159
I00314,R0031,Buttermilk,beverage,veg,38,Spiced yogurt drink,beverage|veg|South Indian,0.335
I00315,R0032,Egg Biryani,main,non-veg,242,Rice with boiled eggs and spices,main|non-veg|Biryani|popular,0.0
I00316,R0032,Mutton Biryani,main,non-veg,385,Aromatic rice with succulent mutton,main|non-veg|Biryani|popular,0.0
I00317,R0032,Chicken Biryani,main,non-veg,308,Fragrant basmati rice with tender chicken pieces,main|non-veg|Biryani|popular,0.0
I00318,R0032,Veg Biryani,main,veg,220,Flavorful rice with mixed vegetables,main|veg|Biryani|popular,0.0
I00319,R0032,Double Ka Meetha,side,veg,88,Sweet bread pudding,side|veg|Biryani,0.313
I00320,R0032,Raita,side,veg,44,Cooling yogurt with cucumber and spices,side|veg|Biryani,0.327
I00321,R0032,Salan,side,veg,66,Spicy curry accompaniment,side|veg|Biryani,0.185
I00322,R0032,Gulab Jamun,dessert,veg,66,Soft milk dumplings in sugar syrup,dessert|veg|Biryani,0.363
I00323,R0032,Khubani Ka Meetha,dessert,veg,99,Apricot dessert,dessert|veg|Biryani,0.106
I00324,R0032,Lassi,beverage,veg,77,Thick yogurt drink,beverage|veg|Biryani,0.113
I00325,R0032,Soft Drink,beverage,veg,55,Refreshing carbonated beverage,beverage|veg|Biryani,0.341
I00326,R0033,Butter Chicken,main,non-veg,352,Creamy tomato-based chicken curry,main|non-veg|North Indian|popular,0.0
I00327,R0033,Dal Makhani,main,veg,242,Creamy black lentils,main|veg|North Indian|popular,0.0
I00328,R0033,Paneer Tikka,main,veg,308,Grilled cottage cheese,main|veg|North Indian|popular,0.0
I00329,R0033,Rogan Josh,main,non-veg,418,Kashmiri lamb curry,main|non-veg|North Indian|popular,0.0
I00330,R0033,Tandoori Roti,side,veg,27,Whole wheat flatbread,side|veg|North Indian,0.243
I00331,R0033,Garlic Naan,side,veg,66,Garlic flavored naan,side|veg|North Indian,0.29
I00332,R0033,Jeera Rice,side,veg,132,Cumin flavored rice,side|veg|North Indian,0.161
I00333,R0033,Butter Naan,side,veg,55,Buttery flatbread,side|veg|North Indian,0.159
I00334,R0033,Gulab Jamun,dessert,veg,66,Sweet milk dumplings,dessert|veg|North Indian,0.228
I00335,R0033,Rasmalai,dessert,veg,88,Soft cheese patties in milk,dessert|veg|North Indian,0.179
I00336,R0033,Lassi,beverage,veg,77,Sweet yogurt drink,beverage|veg|North Indian,0.234
I00337,R0033,Buttermilk,beverage,veg,44,Spiced yogurt drink,beverage|veg|North Indian,0.297
I00338,R0034,Fish and Chips,main,non-veg,332,Classic fish and chips,main|non-veg|Continental|popular,0.0
I00339,R0034,Veg Steak,main,veg,266,Grilled vegetable steak,main|veg|Continental|popular,0.0
I00340,R0034,Pasta Arrabbiata,main,veg,228,Spicy tomato pasta,main|veg|Continental|popular,0.0
I00341,R0034,Grilled Chicken,main,non-veg,304,Herb grilled chicken,main|non-veg|Continental|popular,0.0
I00342,R0034,Garlic Bread,side,veg,85,Garlic bread,side|veg|Continental,0.301
I00343,R0034,Mashed Potatoes,side,veg,95,Creamy mashed potatoes,side|veg|Continental,0.331
I00344,R0034,Caesar Salad,side,veg,133,Classic Caesar salad,side|veg|Continental,0.306
I00345,R0034,Panna Cotta,dessert,veg,152,Italian custard,dessert|veg|Continental,0.156
I00346,R0034,Tiramisu,dessert,veg,171,Classic Italian dessert,dessert|veg|Continental,0.24
I00347,R0034,Lemonade,beverage,veg,66,Fresh lemonade,beverage|veg|Continental,0.2
I00348,R0034,Iced Tea,beverage,veg,76,Refreshing iced tea,beverage|veg|Continental,0.327
I00349,R0035,Veg Wrap,main,veg,143,Vegetable stuffed wrap,main|veg|Italian|popular,0.0
I00350,R0035,Chicken Wrap,main,non-veg,198,Chicken stuffed wrap,main|non-veg|Italian|popular,0.0
I00351,R0035,Frankie,main,veg,132,Stuffed roll,main|veg|Italian|popular,0.0
I00352,R0035,Sandwich,main,veg,110,Grilled sandwich,main|veg|Italian|popular,0.0
I00353,R0035,Fries,side,veg,88,Crispy fries,side|veg|Italian,0.172
I00354,R0035,Onion Rings,side,veg,99,Crispy onion rings,side|veg|Italian,0.316
I00355,R0035,Ice Cream,dessert,veg,66,Vanilla ice cream,dessert|veg|Italian,0.271
I00356,R0035,Brownie,dessert,veg,110,Chocolate brownie,dessert|veg|Italian,0.138
I00357,R0035,Cold Coffee,beverage,veg,132,Iced coffee,beverage|veg|Italian,0.176
I00358,R0035,Soft Drink,beverage,veg,55,Refreshing beverage,beverage|veg|Italian,0.279
I00359,R0036,Vada,main,veg,66,Crispy fried lentil donuts,main|veg|South Indian|popular,0.0
I00360,R0036,Chicken Chettinad,main,non-veg,266,Spicy Chettinad chicken,main|non-veg|South Indian|popular,0.0
I00361,R0036,Masala Dosa,main,veg,114,Crispy crepe with potato filling,main|veg|South Indian|popular,0.0
I00362,R0036,Idli Sambar,main,veg,76,Steamed rice cakes with lentil curry,main|veg|South Indian|popular,0.0
I00363,R0036,Coconut Chutney,side,veg,28,Fresh coconut chutney,side|veg|South Indian,0.381
I00364,R0036,Tomato Chutney,side,veg,28,Tangy tomato chutney,side|veg|South Indian,0.234
I00365,R0036,Sambar,side,veg,38,Lentil and vegetable curry,side|veg|South Indian,0.2
I00366,R0036,Payasam,dessert,veg,57,Sweet milk pudding,dessert|veg|South Indian,0.274
I00367,R0036,Kesari,dessert,veg,47,Semolina sweet,dessert|veg|South Indian,0.328
I00368,R0036,Buttermilk,beverage,veg,33,Spiced yogurt drink,beverage|veg|South Indian,0.136
I00369,R0036,Filter Coffee,beverage,veg,38,South Indian filter coffee,beverage|veg|South Indian,0.109
I00370,R0037,Chicken Chettinad,main,non-veg,308,Spicy Chettinad chicken,main|non-veg|South Indian|popular,0.0
I00371,R0037,Idli Sambar,main,veg,88,Steamed rice cakes with lentil curry,main|veg|South Indian|popular,0.0
I00372,R0037,Masala Dosa,main,veg,132,Crispy crepe with potato filling,main|veg|South Indian|popular,0.0
I00373,R0037,Vada,main,veg,77,Crispy fried lentil donuts,main|veg|South Indian|popular,0.0
I00374,R0037,Coconut Chutney,side,veg,33,Fresh coconut chutney,side|veg|South Indian,0.328
I00375,R0037,Tomato Chutney,side,veg,33,Tangy tomato chutney,side|veg|South Indian,0.304
I00376,R0037,Sambar,side,veg,44,Lentil and vegetable curry,side|veg|South Indian,0.19
I00377,R0037,Kesari,dessert,veg,55,Semolina sweet,dessert|veg|South Indian,0.342
I00378,R0037,Payasam,dessert,veg,66,Sweet milk pudding,dessert|veg|South Indian,0.168
I00379,R0037,Buttermilk,beverage,veg,38,Spiced yogurt drink,beverage|veg|South Indian,0.164
I00380,R0037,Filter Coffee,beverage,veg,44,South Indian filter coffee,beverage|veg|South Indian,0.379
I00381,R0038,Waffle,main,veg,198,Belgian waffle with toppings,main|veg|Desserts|popular,0.0
I00382,R0038,Pancake,main,veg,176,Fluffy pancakes,main|veg|Desserts|popular,0.0
I00383,R0038,Ice Cream Sundae,main,veg,165,Loaded ice cream sundae,main|veg|Desserts|popular,0.0
I00384,R0038,Syrup Shot,side,veg,33,Extra syrup,side|veg|Desserts,0.286
I00385,R0038,Extra Toppings,side,veg,44,Additional toppings,side|veg|Desserts,0.244
I00386,R0038,Chocolate Cake,dessert,veg,132,Rich chocolate cake,dessert|veg|Desserts,0.157
I00387,R0038,Cheesecake,dessert,veg,198,Creamy cheesecake,dessert|veg|Desserts,0.36
I00388,R0038,Hot Chocolate,beverage,veg,110,Rich hot chocolate,beverage|veg|Desserts,0.341
I00389,R0038,Milkshake,beverage,veg,143,Thick milkshake,beverage|veg|Desserts,0.177
I00390,R0039,Masala Dosa,main,veg,132,Crispy crepe with potato filling,main|veg|South Indian|popular,0.0
I00391,R0039,Idli Sambar,main,veg,88,Steamed rice cakes with lentil curry,main|veg|South Indian|popular,0.0
I00392,R0039,Vada,main,veg,77,Crispy fried lentil donuts,main|veg|South Indian|popular,0.0
I00393,R0039,Chicken Chettinad,main,non-veg,308,Spicy Chettinad chicken,main|non-veg|South Indian|popular,0.0
I00394,R0039,Sambar,side,veg,44,Lentil and vegetable curry,side|veg|South Indian,0.398
I00395,R0039,Tomato Chutney,side,veg,33,Tangy tomato chutney,side|veg|South Indian,0.367
I00396,R0039,Coconut Chutney,side,veg,33,Fresh coconut chutney,side|veg|South Indian,0.265
I00397,R0039,Kesari,dessert,veg,55,Semolina sweet,dessert|veg|South Indian,0.107
I00398,R0039,Payasam,dessert,veg,66,Sweet milk pudding,dessert|veg|South Indian,0.399
I00399,R0039,Filter Coffee,beverage,veg,44,South Indian filter coffee,beverage|veg|South Indian,0.288
I00400,R0039,Buttermilk,beverage,veg,38,Spiced yogurt drink,beverage|veg|South Indian,0.212
I00401,R0040,Ice Cream Sundae,main,veg,187,Loaded ice cream sundae,main|veg|Desserts|popular,0.0
I00402,R0040,Waffle,main,veg,225,Belgian waffle with toppings,main|veg|Desserts|popular,0.0
I00403,R0040,Pancake,main,veg,200,Fluffy pancakes,main|veg|Desserts|popular,0.0
I00404,R0040,Syrup Shot,side,veg,37,Extra syrup,side|veg|Desserts,0.137
I00405,R0040,Extra Toppings,side,veg,50,Additional toppings,side|veg|Desserts,0.208
I00406,R0040,Chocolate Cake,dessert,veg,150,Rich chocolate cake,dessert|veg|Desserts,0.37
I00407,R0040,Cheesecake,dessert,veg,225,Creamy cheesecake,dessert|veg|Desserts,0.282
I00408,R0040,Milkshake,beverage,veg,162,Thick milkshake,beverage|veg|Desserts,0.159
I00409,R0040,Hot Chocolate,beverage,veg,125,Rich hot chocolate,beverage|veg|Desserts,0.106
I00410,R0041,Smoothie,main,veg,187,Fruit smoothie,main|veg|Beverages|popular,0.0
I00411,R0041,Cold Coffee,main,veg,162,Iced coffee,main|veg|Beverages|popular,0.0
I00412,R0041,Mojito,main,veg,137,Refreshing mint drink,main|veg|Beverages|popular,0.0
I00413,R0041,Whipped Cream,side,veg,31,Extra whipped cream,side|veg|Beverages,0.206
I00414,R0041,Extra Shot,side,veg,37,Extra coffee shot,side|veg|Beverages,0.391
I00415,R0041,Cookie,dessert,veg,62,Fresh baked cookie,dessert|veg|Beverages,0.232
I00416,R0041,Muffin,dessert,veg,75,Fresh muffin,dessert|veg|Beverages,0.293
I00417,R0041,Soft Drink,beverage,veg,62,Refreshing beverage,beverage|veg|Beverages,0.183
I00418,R0041,Water Bottle,beverage,veg,25,Mineral water,beverage|veg|Beverages,0.338
I00419,R0042,Masala Dosa,main,veg,114,Crispy crepe with potato filling,main|veg|South Indian|popular,0.0
I00420,R0042,Chicken Chettinad,main,non-veg,266,Spicy Chettinad chicken,main|non-veg|South Indian|popular,0.0
I00421,R0042,Idli Sambar,main,veg,76,Steamed rice cakes with lentil curry,main|veg|South Indian|popular,0.0
I00422,R0042,Vada,main,veg,66,Crispy fried lentil donuts,main|veg|South Indian|popular,0.0
I00423,R0042,Coconut Chutney,side,veg,28,Fresh coconut chutney,side|veg|South Indian,0.144
I00424,R0042,Sambar,side,veg,38,Lentil and vegetable curry,side|veg|South Indian,0.392
I00425,R0042,Tomato Chutney,side,veg,28,Tangy tomato chutney,side|veg|South Indian,0.283
I00426,R0042,Payasam,dessert,veg,57,Sweet milk pudding,dessert|veg|South Indian,0.268
I00427,R0042,Kesari,dessert,veg,47,Semolina sweet,dessert|veg|South Indian,0.376
I00428,R0042,Filter Coffee,beverage,veg,38,South Indian filter coffee,beverage|veg|South Indian,0.188
I00429,R0042,Buttermilk,beverage,veg,33,Spiced yogurt drink,beverage|veg|South Indian,0.16
I00430,R0043,Mutton Biryani,main,non-veg,332,Aromatic rice with succulent mutton,main|non-veg|Biryani|popular,0.0
I00431,R0043,Veg Biryani,main,veg,190,Flavorful rice with mixed vegetables,main|veg|Biryani|popular,0.0
I00432,R0043,Chicken Biryani,main,non-veg,266,Fragrant basmati rice with tender chicken pieces,main|non-veg|Biryani|popular,0.0
I00433,R0043,Egg Biryani,main,non-veg,209,Rice with boiled eggs and spices,main|non-veg|Biryani|popular,0.0
I00434,R0043,Double Ka Meetha,side,veg,76,Sweet bread pudding,side|veg|Biryani,0.19
I00435,R0043,Raita,side,veg,38,Cooling yogurt with cucumber and spices,side|veg|Biryani,0.362
I00436,R0043,Salan,side,veg,57,Spicy curry accompaniment,side|veg|Biryani,0.335
I00437,R0043,Gulab Jamun,dessert,veg,57,Soft milk dumplings in sugar syrup,dessert|veg|Biryani,0.373
I00438,R0043,Khubani Ka Meetha,dessert,veg,85,Apricot dessert,dessert|veg|Biryani,0.117
I00439,R0043,Lassi,beverage,veg,66,Thick yogurt drink,beverage|veg|Biryani,0.259
I00440,R0043,Soft Drink,beverage,veg,47,Refreshing carbonated beverage,beverage|veg|Biryani,0.313
I00441,R0044,Chicken Wrap,main,non-veg,225,Chicken stuffed wrap,main|non-veg|Italian|popular,0.0
I00442,R0044,Sandwich,main,veg,125,Grilled sandwich,main|veg|Italian|popular,0.0
I00443,R0044,Frankie,main,veg,150,Stuffed roll,main|veg|Italian|popular,0.0
I00444,R0044,Onion Rings,side,veg,112,Crispy onion rings,side|veg|Italian,0.28
I00445,R0044,Fries,side,veg,100,Crispy fries,side|veg|Italian,0.365
I00446,R0044,Ice Cream,dessert,veg,75,Vanilla ice cream,dessert|veg|Italian,0.349
I00447,R0044,Brownie,dessert,veg,125,Chocolate brownie,dessert|veg|Italian,0.199
I00448,R0044,Cold Coffee,beverage,veg,150,Iced coffee,beverage|veg|Italian,0.258
I00449,R0044,Soft Drink,beverage,veg,62,Refreshing beverage,beverage|veg|Italian,0.131
I00450,R0045,Chicken Biryani,main,non-veg,308,Fragrant basmati rice with tender chicken pieces,main|non-veg|Biryani|popular,0.0
I00451,R0045,Veg Biryani,main,veg,220,Flavorful rice with mixed vegetables,main|veg|Biryani|popular,0.0
I00452,R0045,Egg Biryani,main,non-veg,242,Rice with boiled eggs and spices,main|non-veg|Biryani|popular,0.0
I00453,R0045,Mutton Biryani,main,non-veg,385,Aromatic rice with succulent mutton,main|non-veg|Biryani|popular,0.0
I00454,R0045,Raita,side,veg,44,Cooling yogurt with cucumber and spices,side|veg|Biryani,0.231
I00455,R0045,Double Ka Meetha,side,veg,88,Sweet bread pudding,side|veg|Biryani,0.182
I00456,R0045,Salan,side,veg,66,Spicy curry accompaniment,side|veg|Biryani,0.139
I00457,R0045,Khubani Ka Meetha,dessert,veg,99,Apricot dessert,dessert|veg|Biryani,0.251
I00458,R0045,Gulab Jamun,dessert,veg,66,Soft milk dumplings in sugar syrup,dessert|veg|Biryani,0.155
I00459,R0045,Lassi,beverage,veg,77,Thick yogurt drink,beverage|veg|Biryani,0.294
I00460,R0045,Soft Drink,beverage,veg,55,Refreshing carbonated beverage,beverage|veg|Biryani,0.306
I00461,R0046,Chicken Biryani,main,non-veg,350,Fragrant basmati rice with tender chicken pieces,main|non-veg|Biryani|popular,0.0
I00462,R0046,Mutton Biryani,main,non-veg,437,Aromatic rice with succulent mutton,main|non-veg|Biryani|popular,0.0
I00463,R0046,Veg Biryani,main,veg,250,Flavorful rice with mixed vegetables,main|veg|Biryani|popular,0.0
I00464,R0046,Double Ka Meetha,side,veg,100,Sweet bread pudding,side|veg|Biryani,0.116
I00465,R0046,Raita,side,veg,50,Cooling yogurt with cucumber and spices,side|veg|Biryani,0.254
I00466,R0046,Salan,side,veg,75,Spicy curry accompaniment,side|veg|Biryani,0.273
I00467,R0046,Khubani Ka Meetha,dessert,veg,112,Apricot dessert,dessert|veg|Biryani,0.179
I00468,R0046,Gulab Jamun,dessert,veg,75,Soft milk dumplings in sugar syrup,dessert|veg|Biryani,0.251
I00469,R0046,Lassi,beverage,veg,87,Thick yogurt drink,beverage|veg|Biryani,0.303
I00470,R0046,Soft Drink,beverage,veg,62,Refreshing carbonated beverage,beverage|veg|Biryani,0.202
I00471,R0047,Pancake,main,veg,152,Fluffy pancakes,main|veg|Desserts|popular,0.0
I00472,R0047,Waffle,main,veg,171,Belgian waffle with toppings,main|veg|Desserts|popular,0.0
I00473,R0047,Ice Cream Sundae,main,veg,142,Loaded ice cream sundae,main|veg|Desserts|popular,0.0
I00474,R0047,Extra Toppings,side,veg,38,Additional toppings,side|veg|Desserts,0.321
I00475,R0047,Syrup Shot,side,veg,28,Extra syrup,side|veg|Desserts,0.253
I00476,R0047,Chocolate Cake,dessert,veg,114,Rich chocolate cake,dessert|veg|Desserts,0.186
I00477,R0047,Cheesecake,dessert,veg,171,Creamy cheesecake,dessert|veg|Desserts,0.314
I00478,R0047,Hot Chocolate,beverage,veg,95,Rich hot chocolate,beverage|veg|Desserts,0.375
I00479,R0047,Milkshake,beverage,veg,123,Thick milkshake,beverage|veg|Desserts,0.108
I00480,R0048,Chilli Chicken,main,non-veg,286,Spicy chicken preparation,main|non-veg|Chinese|popular,0.0
I00481,R0048,Manchurian,main,veg,220,Vegetable balls in gravy,main|veg|Chinese|popular,0.0
I00482,R0048,Hakka Noodles,main,veg,187,Stir-fried noodles,main|veg|Chinese|popular,0.0
I00483,R0048,Fried Rice,main,veg,198,Stir-fried rice with vegetables,main|veg|Chinese|popular,0.0
I00484,R0048,Momos,side,veg,132,Steamed dumplings,side|veg|Chinese,0.358
I00485,R0048,Spring Roll,side,veg,99,Crispy vegetable rolls,side|veg|Chinese,0.252
I00486,R0048,Chilli Potato,side,veg,121,Spicy potato fingers,side|veg|Chinese,0.123
I00487,R0048,Honey Noodles,dessert,veg,88,Crispy noodles with honey,dessert|veg|Chinese,0.299
I00488,R0048,Date Pancake,dessert,veg,110,Sweet pancake with dates,dessert|veg|Chinese,0.234
I00489,R0048,Green Tea,beverage,veg,44,Hot green tea,beverage|veg|Chinese,0.234
I00490,R0048,Soft Drink,beverage,veg,55,Refreshing beverage,beverage|veg|Chinese,0.351
I00491,R0049,Chicken Chettinad,main,non-veg,350,Spicy Chettinad chicken,main|non-veg|South Indian|popular,0.0
I00492,R0049,Idli Sambar,main,veg,100,Steamed rice cakes with lentil curry,main|veg|South Indian|popular,0.0
I00493,R0049,Vada,main,veg,87,Crispy fried lentil donuts,main|veg|South Indian|popular,0.0
I00494,R0049,Tomato Chutney,side,veg,37,Tangy tomato chutney,side|veg|South Indian,0.185
I00495,R0049,Coconut Chutney,side,veg,37,Fresh coconut chutney,side|veg|South Indian,0.312
I00496,R0049,Sambar,side,veg,50,Lentil and vegetable curry,side|veg|South Indian,0.138
I00497,R0049,Kesari,dessert,veg,62,Semolina sweet,dessert|veg|South Indian,0.355
I00498,R0049,Payasam,dessert,veg,75,Sweet milk pudding,dessert|veg|South Indian,0.321
I00499,R0049,Filter Coffee,beverage,veg,50,South Indian filter coffee,beverage|veg|South Indian,0.279
I00500,R0049,Buttermilk,beverage,veg,43,Spiced yogurt drink,beverage|veg|South Indian,0.285
I00501,R0050,Chicken Biryani,main,non-veg,266,Fragrant basmati rice with tender chicken pieces,main|non-veg|Biryani|popular,0.0
I00502,R0050,Mutton Biryani,main,non-veg,332,Aromatic rice with succulent mutton,main|non-veg|Biryani|popular,0.0
