cart_event_id,session_id,item_id,action,cart_state,cart_value,cart_size,label,candidate_category,candidate_price
CE0000347,S000038,I01789,add,I01782|I01786|I01789,176,3,-1,,
CE0000348,S000038,I01791,csao_reject,I01782|I01786|I01789,176,3,0,beverage,38.0
CE0000349,S000038,I01785,csao_reject,I01782|I01786|I01789,176,3,0,side,33.0
CE0000350,S000039,I04537,add,I04537,250,1,-1,,
CE0000351,S000039,I04541,csao_accept,I04537,250,1,1,side,75.0
CE0000352,S000039,I04541,add,I04537|I04541,325,2,-1,,
CE0000353,S000039,I04544,csao_accept,I04537|I04541,325,2,1,beverage,87.0
CE0000354,S000039,I04544,add,I04537|I04541|I04544,412,3,-1,,
CE0000355,S000039,I04545,csao_accept,I04537|I04541|I04544,412,3,1,beverage,62.0
CE0000356,S000039,I04545,add,I04537|I04541|I04544|I04545,474,4,-1,,
CE0000357,S000039,I04542,csao_accept,I04537|I04541|I04544|I04545,474,4,1,dessert,112.0
CE0000358,S000039,I04542,add,I04537|I04541|I04544|I04545|I04542,586,5,-1,,
CE0000359,S000039,I04540,csao_accept,I04537|I04541|I04544|I04545|I04542,586,5,1,side,50.0
CE0000360,S000039,I04540,add,I04537|I04541|I04544|I04545|I04542|I04540,636,6,-1,,
CE0000361,S000040,I01655,add,I01655,142,1,-1,,
CE0000362,S000040,I01653,add,I01655|I01653,265,2,-1,,
CE0000363,S000040,I01661,csao_accept,I01655|I01653,265,2,1,beverage,19.0
CE0000364,S000040,I01661,add,I01655|I01653|I01661,284,3,-1,,
CE0000365,S000040,I01660,csao_accept,I01655|I01653|I01661,284,3,1,beverage,47.0
CE0000366,S000040,I01660,add,I01655|I01653|I01661|I01660,331,4,-1,,
CE0000367,S000040,I01656,csao_reject,I01655|I01653|I01661|I01660,331,4,0,side,28.0
CE0000368,S000040,I01657,csao_accept,I01655|I01653|I01661|I01660,331,4,1,side,23.0
CE0000369,S000040,I01657,add,I01655|I01653|I01661|I01660|I01657,354,5,-1,,
CE0000370,S000040,I01658,csao_reject,I01655|I01653|I01661|I01660|I01657,354,5,0,dessert,57.0
CE0000371,S000040,I01659,csao_reject,I01655|I01653|I01661|I01660|I01657,354,5,0,dessert,47.0
CE0000372,S000041,I05498,add,I05498,143,1,-1,,
CE0000373,S000041,I05497,add,I05498|I05497,308,2,-1,,
CE0000374,S000041,I05502,csao_reject,I05498|I05497,308,2,0,dessert,66.0
CE0000375,S000041,I05504,csao_reject,I05498|I05497,308,2,0,beverage,55.0
CE0000376,S000041,I05503,csao_accept,I05498|I05497,308,2,1,dessert,55.0
CE0000377,S000041,I05503,add,I05498|I05497|I05503,363,3,-1,,
CE0000378,S000041,I05500,csao_accept,I05498|I05497|I05503,363,3,1,side,27.0
CE0000379,S000041,I05500,add,I05498|I05497|I05503|I05500,390,4,-1,,
CE0000380,S000041,I05505,csao_accept,I05498|I05497|I05503|I05500,390,4,1,beverage,22.0
CE0000381,S000041,I05505,add,I05498|I05497|I05503|I05500|I05505,412,5,-1,,
CE0000382,S000041,I05501,csao_reject,I05498|I05497|I05503|I05500|I05505,412,5,0,side,33.0
CE0000383,S000042,I00268,add,I00268,182,1,-1,,
CE0000384,S000042,I00267,add,I00268|I00267,336,2,-1,,
CE0000385,S000042,I00273,csao_reject,I00268|I00267,336,2,0,beverage,28.0
CE0000386,S000042,I00270,csao_accept,I00268|I00267,336,2,1,side,35.0
CE0000387,S000042,I00270,add,I00268|I00267|I00270,371,3,-1,,
CE0000388,S000042,I00274,csao_reject,I00268|I00267|I00270,371,3,0,beverage,70.0
CE0000389,S000042,I00271,csao_reject,I00268|I00267|I00270,371,3,0,dessert,84.0
CE0000390,S000042,I00272,csao_reject,I00268|I00267|I00270,371,3,0,dessert,70.0
CE0000391,S000042,I00269,csao_accept,I00268|I00267|I00270,371,3,1,side,42.0
CE0000392,S000042,I00269,add,I00268|I00267|I00270|I00269,413,4,-1,,
CE0000393,S000043,I06151,add,I06151,361,1,-1,,
CE0000394,S000043,I06152,add,I06151|I06152,570,2,-1,,
CE0000395,S000043,I06161,csao_accept,I06151|I06152,570,2,1,beverage,66.0
CE0000396,S000043,I06161,add,I06151|I06152|I06161,636,3,-1,,
CE0000397,S000043,I06162,csao_reject,I06151|I06152|I06161,636,3,0,beverage,38.0
CE0000398,S000043,I06160,csao_accept,I06151|I06152|I06161,636,3,1,dessert,57.0
CE0000399,S000043,I06160,add,I06151|I06152|I06161|I06160,693,4,-1,,
CE0000400,S000043,I06156,csao_reject,I06151|I06152|I06161|I06160,693,4,0,side,57.0
CE0000401,S000043,I06159,csao_reject,I06151|I06152|I06161|I06160,693,4,0,dessert,76.0
CE0000402,S000043,I06158,csao_accept,I06151|I06152|I06161|I06160,693,4,1,side,47.0
CE0000403,S000043,I06158,add,I06151|I06152|I06161|I06160|I06158,740,5,-1,,
CE0000404,S000044,I02131,add,I02131,162,1,-1,,
CE0000405,S000044,I02136,csao_reject,I02131,162,1,0,dessert,75.0
CE0000406,S000044,I02135,csao_reject,I02131,162,1,0,dessert,125.0
CE0000407,S000044,I02137,csao_accept,I02131,162,1,1,beverage,150.0
CE0000408,S000044,I02137,add,I02131|I02137,312,2,-1,,
CE0000409,S000044,I02134,csao_reject,I02131|I02137,312,2,0,side,100.0
CE0000410,S000044,I02133,csao_reject,I02131|I02137,312,2,0,side,112.0
CE0000411,S000044,I02138,csao_reject,I02131|I02137,312,2,0,beverage,62.0
CE0000412,S000045,I02220,add,I02220,280,1,-1,,
CE0000413,S000045,I02221,csao_reject,I02220,280,1,0,side,112.0
CE0000414,S000045,I02225,csao_accept,I02220,280,1,1,beverage,98.0
CE0000415,S000045,I02225,add,I02220|I02225,378,2,-1,,
CE0000416,S000045,I02226,csao_accept,I02220|I02225,378,2,1,beverage,70.0
CE0000417,S000045,I02226,add,I02220|I02225|I02226,448,3,-1,,
CE0000418,S000045,I02223,csao_reject,I02220|I02225|I02226,448,3,0,dessert,84.0
CE0000419,S000045,I02222,csao_reject,I02220|I02225|I02226,448,3,0,side,56.0
CE0000420,S000045,I02224,csao_reject,I02220|I02225|I02226,448,3,0,dessert,125.0
CE0000421,S000046,I03317,add,I03317,448,1,-1,,
CE0000422,S000046,I03318,add,I03317|I03318,784,2,-1,,
CE0000423,S000046,I03319,csao_accept,I03317|I03318,784,2,1,side,140.0
CE0000424,S000046,I03319,add,I03317|I03318|I03319,924,3,-1,,
CE0000425,S000046,I03320,csao_accept,I03317|I03318|I03319,924,3,1,side,196.0
CE0000426,S000046,I03320,add,I03317|I03318|I03319|I03320,1120,4,-1,,
CE0000427,S000046,I03324,csao_accept,I03317|I03318|I03319|I03320,1120,4,1,beverage,98.0
CE0000428,S000046,I03324,add,I03317|I03318|I03319|I03320|I03324,1218,5,-1,,
CE0000429,S000046,I03323,csao_reject,I03317|I03318|I03319|I03320|I03324,1218,5,0,beverage,112.0
CE0000430,S000046,I03321,csao_accept,I03317|I03318|I03319|I03320|I03324,1218,5,1,dessert,224.0
CE0000431,S000046,I03321,add,I03317|I03318|I03319|I03320|I03324|I03321,1442,6,-1,,
CE0000432,S000047,I02574,add,I02574,198,1,-1,,
CE0000433,S000047,I02580,csao_accept,I02574,198,1,1,beverage,55.0
CE0000434,S000047,I02580,add,I02574|I02580,253,2,-1,,
CE0000435,S000047,I02576,csao_reject,I02574|I02580,253,2,0,side,99.0
CE0000436,S000047,I02579,csao_reject,I02574|I02580,253,2,0,dessert,88.0
CE0000437,S000047,I02581,csao_accept,I02574|I02580,253,2,1,beverage,44.0
CE0000438,S000047,I02581,add,I02574|I02580|I02581,297,3,-1,,
CE0000439,S000047,I02575,csao_accept,I02574|I02580|I02581,297,3,1,side,121.0
CE0000440,S000047,I02575,add,I02574|I02580|I02581|I02575,418,4,-1,,
CE0000441,S000048,I01394,add,I01394,264,1,-1,,
CE0000442,S000048,I01397,csao_accept,I01394,264,1,1,side,110.0
CE0000443,S000048,I01397,add,I01394|I01397,374,2,-1,,
CE0000444,S000048,I01396,csao_reject,I01394|I01397,374,2,0,side,99.0
CE0000445,S000048,I01400,csao_reject,I01394|I01397,374,2,0,dessert,198.0
CE0000446,S000048,I01399,csao_accept,I01394|I01397,374,2,1,dessert,176.0
CE0000447,S000048,I01399,add,I01394|I01397|I01399,550,3,-1,,
CE0000448,S000048,I01402,csao_reject,I01394|I01397|I01399,550,3,0,beverage,88.0
CE0000449,S000048,I01401,csao_reject,I01394|I01397|I01399,550,3,0,beverage,77.0
CE0000450,S000048,I01398,csao_reject,I01394|I01397|I01399,550,3,0,side,154.0
CE0000451,S000049,I04322,add,I04322,150,1,-1,,
CE0000452,S000049,I04329,csao_reject,I04322,150,1,0,beverage,50.0
CE0000453,S000049,I04325,csao_accept,I04322,150,1,1,side,37.0
CE0000454,S000049,I04325,add,I04322|I04325,187,2,-1,,
CE0000455,S000049,I04328,csao_reject,I04322|I04325,187,2,0,dessert,62.0
CE0000456,S000049,I04326,csao_accept,I04322|I04325,187,2,1,side,50.0
CE0000457,S000049,I04326,add,I04322|I04325|I04326,237,3,-1,,
CE0000458,S000050,I02943,add,I02943,114,1,-1,,
CE0000459,S000050,I02944,add,I02943|I02944,237,2,-1,,
CE0000460,S000050,I02950,csao_accept,I02943|I02944,237,2,1,beverage,47.0
CE0000461,S000050,I02950,add,I02943|I02944|I02950,284,3,-1,,
CE0000462,S000050,I02945,csao_reject,I02943|I02944|I02950,284,3,0,side,76.0
CE0000463,S000050,I02949,csao_accept,I02943|I02944|I02950,284,3,1,beverage,114.0
CE0000464,S000050,I02949,add,I02943|I02944|I02950|I02949,398,4,-1,,
CE0000465,S000050,I02947,csao_accept,I02943|I02944|I02950|I02949,398,4,1,dessert,95.0
CE0000466,S000050,I02947,add,I02943|I02944|I02950|I02949|I02947,493,5,-1,,
CE0000467,S000051,I03205,add,I03205,275,1,-1,,
CE0000468,S000051,I03211,csao_accept,I03205,275,1,1,beverage,87.0
CE0000469,S000051,I03211,add,I03205|I03211,362,2,-1,,
CE0000470,S000051,I03210,csao_accept,I03205|I03211,362,2,1,dessert,75.0
CE0000471,S000051,I03210,add,I03205|I03211|I03210,437,3,-1,,
CE0000472,S000051,I03206,csao_reject,I03205|I03211|I03210,437,3,0,side,100.0
CE0000473,S000051,I03208,csao_accept,I03205|I03211|I03210,437,3,1,side,75.0
CE0000474,S000051,I03208,add,I03205|I03211|I03210|I03208,512,4,-1,,
CE0000475,S000052,I03693,add,I03693,110,1,-1,,
CE0000476,S000052,I03697,csao_reject,I03693,110,1,0,side,99.0
CE0000477,S000052,I03698,csao_reject,I03693,110,1,0,dessert,110.0
CE0000478,S000052,I03699,csao_reject,I03693,110,1,0,dessert,66.0
CE0000479,S000052,I03700,csao_accept,I03693,110,1,1,beverage,55.0
CE0000480,S000052,I03700,add,I03693|I03700,165,2,-1,,
CE0000481,S000052,I03701,csao_accept,I03693|I03700,165,2,1,beverage,132.0
CE0000482,S000052,I03701,add,I03693|I03700|I03701,297,3,-1,,
CE0000483,S000053,I03124,add,I03124,264,1,-1,,
CE0000484,S000053,I03133,csao_accept,I03124,264,1,1,beverage,77.0
CE0000485,S000053,I03133,add,I03124|I03133,341,2,-1,,
CE0000486,S000053,I03130,csao_accept,I03124|I03133,341,2,1,side,154.0
CE0000487,S000053,I03130,add,I03124|I03133|I03130,495,3,-1,,
CE0000488,S000053,I03129,csao_reject,I03124|I03133|I03130,495,3,0,side,110.0
CE0000489,S000053,I03128,csao_reject,I03124|I03133|I03130,495,3,0,side,99.0
CE0000490,S000053,I03134,csao_accept,I03124|I03133|I03130,495,3,1,beverage,88.0
CE0000491,S000053,I03134,add,I03124|I03133|I03130|I03134,583,4,-1,,
CE0000492,S000053,I03132,csao_reject,I03124|I03133|I03130|I03134,583,4,0,dessert,198.0
CE0000493,S000054,I01605,add,I01605,66,1,-1,,
CE0000494,S000054,I01603,add,I01605|I01603,99,2,-1,,
CE0000495,S000054,I01610,csao_reject,I01605|I01603,99,2,0,beverage,33.0
CE0000496,S000054,I01607,csao_reject,I01605|I01603,99,2,0,side,22.0
CE0000497,S000054,I01606,csao_reject,I01605|I01603,99,2,0,side,16.0
CE0000498,S000054,I01609,csao_accept,I01605|I01603,99,2,1,dessert,55.0
CE0000499,S000054,I01609,add,I01605|I01603|I01609,154,3,-1,,
CE0000500,S000054,I01608,csao_reject,I01605|I01603|I01609,154,3,0,dessert,88.0
CE0000501,S000054,I01611,csao_reject,I01605|I01603|I01609,154,3,0,beverage,66.0
CE0000502,S000055,I05632,add,I05632,112,1,-1,,
CE0000503,S000055,I05631,add,I05632|I05631,280,2,-1,,
CE0000504,S000055,I05635,csao_accept,I05632|I05631,280,2,1,dessert,70.0
CE0000505,S000055,I05635,add,I05632|I05631|I05635,350,3,-1,,
CE0000506,S000055,I05636,csao_accept,I05632|I05631|I05635,350,3,1,dessert,84.0
CE0000507,S000055,I05636,add,I05632|I05631|I05635|I05636,434,4,-1,,
CE0000508,S000055,I05638,csao_reject,I05632|I05631|I05635|I05636,434,4,0,beverage,56.0
CE0000509,S000055,I05637,csao_reject,I05632|I05631|I05635|I05636,434,4,0,beverage,49.0
CE0000510,S000056,I01426,add,I01426,352,1,-1,,
CE0000511,S000056,I01424,add,I01426|I01424,594,2,-1,,
CE0000512,S000056,I01428,csao_reject,I01426|I01424,594,2,0,side,55.0
CE0000513,S000056,I01430,csao_reject,I01426|I01424,594,2,0,side,132.0
CE0000514,S000056,I01432,csao_accept,I01426|I01424,594,2,1,dessert,66.0
CE0000515,S000056,I01432,add,I01426|I01424|I01432,660,3,-1,,
CE0000516,S000056,I01429,csao_reject,I01426|I01424|I01432,660,3,0,side,27.0
CE0000517,S000056,I01433,csao_accept,I01426|I01424|I01432,660,3,1,dessert,88.0
CE0000518,S000056,I01433,add,I01426|I01424|I01432|I01433,748,4,-1,,
CE0000519,S000057,I00819,add,I00819,352,1,-1,,
CE0000520,S000057,I00823,csao_accept,I00819,352,1,1,side,132.0
CE0000521,S000057,I00823,add,I00819|I00823,484,2,-1,,
CE0000522,S000057,I00828,csao_reject,I00819|I00823,484,2,0,beverage,77.0
CE0000523,S000057,I00827,csao_accept,I00819|I00823,484,2,1,dessert,66.0
CE0000524,S000057,I00827,add,I00819|I00823|I00827,550,3,-1,,
CE0000525,S000057,I00825,csao_reject,I00819|I00823|I00827,550,3,0,side,66.0
CE0000526,S000058,I06866,add,I06866,114,1,-1,,
CE0000527,S000058,I06869,add,I06866|I06869,142,2,-1,,
CE0000528,S000058,I06875,csao_accept,I06866|I06869,142,2,1,beverage,57.0
CE0000529,S000058,I06875,add,I06866|I06869|I06875,199,3,-1,,
CE0000530,S000058,I06872,csao_reject,I06866|I06869|I06875,199,3,0,dessert,76.0
CE0000531,S000058,I06870,csao_accept,I06866|I06869|I06875,199,3,1,side,14.0
CE0000532,S000058,I06870,add,I06866|I06869|I06875|I06870,213,4,-1,,
CE0000533,S000058,I06873,csao_accept,I06866|I06869|I06875|I06870,213,4,1,dessert,47.0
CE0000534,S000058,I06873,add,I06866|I06869|I06875|I06870|I06873,260,5,-1,,
CE0000535,S000058,I06871,csao_reject,I06866|I06869|I06875|I06870|I06873,260,5,0,side,19.0
CE0000536,S000059,I01229,add,I01229,385,1,-1,,
CE0000537,S000059,I01234,csao_reject,I01229,385,1,0,dessert,176.0
CE0000538,S000059,I01236,csao_accept,I01229,385,1,1,beverage,88.0
CE0000539,S000059,I01236,add,I01229|I01236,473,2,-1,,
CE0000540,S000059,I01233,csao_accept,I01229|I01236,473,2,1,dessert,198.0
CE0000541,S000059,I01233,add,I01229|I01236|I01233,671,3,-1,,
CE0000542,S000059,I01235,csao_reject,I01229|I01236|I01233,671,3,0,beverage,77.0
CE0000543,S000059,I01231,csao_reject,I01229|I01236|I01233,671,3,0,side,99.0
CE0000544,S000059,I01232,csao_reject,I01229|I01236|I01233,671,3,0,side,154.0
CE0000545,S000059,I01230,csao_accept,I01229|I01236|I01233,671,3,1,side,110.0
CE0000546,S000059,I01230,add,I01229|I01236|I01233|I01230,781,4,-1,,
CE0000547,S000060,I07203,add,I07203,400,1,-1,,
CE0000548,S000060,I07204,add,I07203|I07204,700,2,-1,,
CE0000549,S000060,I07208,csao_reject,I07203|I07204,700,2,0,dessert,200.0
CE0000550,S000060,I07209,csao_reject,I07203|I07204,700,2,0,dessert,225.0
CE0000551,S000060,I07205,csao_reject,I07203|I07204,700,2,0,side,125.0
CE0000552,S000060,I07210,csao_accept,I07203|I07204,700,2,1,beverage,100.0
CE0000553,S000060,I07210,add,I07203|I07204|I07210,800,3,-1,,
CE0000554,S000060,I07207,csao_reject,I07203|I07204|I07210,800,3,0,side,175.0
CE0000555,S000060,I07211,csao_reject,I07203|I07204|I07210,800,3,0,beverage,87.0
CE0000556,S000060,I07206,csao_accept,I07203|I07204|I07210,800,3,1,side,112.0
CE0000557,S000060,I07206,add,I07203|I07204|I07210|I07206,912,4,-1,,
CE0000558,S000061,I07570,add,I07570,210,1,-1,,
CE0000559,S000061,I07571,csao_reject,I07570,210,1,0,side,35.0
CE0000560,S000061,I07575,csao_reject,I07570,210,1,0,beverage,70.0
CE0000561,S000061,I07574,csao_accept,I07570,210,1,1,dessert,70.0
CE0000562,S000061,I07574,add,I07570|I07574,280,2,-1,,
CE0000563,S000061,I07572,csao_reject,I07570|I07574,280,2,0,side,42.0
CE0000564,S000062,I03461,add,I03461,242,1,-1,,
CE0000565,S000062,I03464,add,I03461|I03464,462,2,-1,,
CE0000566,S000062,I03465,csao_reject,I03461|I03464,462,2,0,side,44.0
CE0000567,S000062,I03467,csao_reject,I03461|I03464,462,2,0,side,88.0
CE0000568,S000062,I03470,csao_accept,I03461|I03464,462,2,1,beverage,77.0
CE0000569,S000062,I03470,add,I03461|I03464|I03470,539,3,-1,,
CE0000570,S000062,I03469,csao_accept,I03461|I03464|I03470,539,3,1,dessert,66.0
CE0000571,S000062,I03469,add,I03461|I03464|I03470|I03469,605,4,-1,,
CE0000572,S000062,I03468,csao_reject,I03461|I03464|I03470|I03469,605,4,0,dessert,99.0
CE0000573,S000062,I03471,csao_reject,I03461|I03464|I03470|I03469,605,4,0,beverage,55.0
CE0000574,S000062,I03466,csao_reject,I03461|I03464|I03470|I03469,605,4,0,side,66.0
CE0000575,S000063,I05928,add,I05928,225,1,-1,,
CE0000576,S000063,I05930,csao_reject,I05928,225,1,0,side,112.0
CE0000577,S000063,I05933,csao_accept,I05928,225,1,1,dessert,125.0
CE0000578,S000063,I05933,add,I05928|I05933,350,2,-1,,
CE0000579,S000063,I05932,csao_reject,I05928|I05933,350,2,0,dessert,75.0
CE0000580,S000063,I05934,csao_accept,I05928|I05933,350,2,1,beverage,150.0
CE0000581,S000063,I05934,add,I05928|I05933|I05934,500,3,-1,,
CE0000582,S000063,I05931,csao_reject,I05928|I05933|I05934,500,3,0,side,100.0
CE0000583,S000063,I05935,csao_accept,I05928|I05933|I05934,500,3,1,beverage,62.0
CE0000584,S000063,I05935,add,I05928|I05933|I05934|I05935,562,4,-1,,
CE0000585,S000064,I03054,add,I03054,266,1,-1,,
CE0000586,S000064,I03058,csao_accept,I03054,266,1,1,side,76.0
CE0000587,S000064,I03058,add,I03054|I03058,342,2,-1,,
CE0000588,S000064,I03061,csao_reject,I03054|I03058,342,2,0,dessert,85.0
CE0000589,S000064,I03059,csao_reject,I03054|I03058,342,2,0,side,38.0
CE0000590,S000064,I03063,csao_accept,I03054|I03058,342,2,1,beverage,66.0
CE0000591,S000064,I03063,add,I03054|I03058|I03063,408,3,-1,,
CE0000592,S000064,I03062,csao_reject,I03054|I03058|I03063,408,3,0,beverage,47.0
CE0000593,S000064,I03060,csao_accept,I03054|I03058|I03063,408,3,1,dessert,57.0
CE0000594,S000064,I03060,add,I03054|I03058|I03063|I03060,465,4,-1,,
CE0000595,S000064,I03057,csao_reject,I03054|I03058|I03063|I03060,465,4,0,side,57.0
CE0000596,S000065,I05708,add,I05708,242,1,-1,,
CE0000597,S000065,I05705,add,I05708|I05705,550,2,-1,,
CE0000598,S000065,I05714,csao_reject,I05708|I05705,550,2,0,dessert,66.0
CE0000599,S000065,I05716,csao_reject,I05708|I05705,550,2,0,beverage,44.0
CE0000600,S000065,I05712,csao_accept,I05708|I05705,550,2,1,side,132.0
CE0000601,S000065,I05712,add,I05708|I05705|I05712,682,3,-1,,
CE0000602,S000065,I05709,csao_accept,I05708|I05705|I05712,682,3,1,side,66.0
CE0000603,S000065,I05709,add,I05708|I05705|I05712|I05709,748,4,-1,,
CE0000604,S000065,I05715,csao_reject,I05708|I05705|I05712|I05709,748,4,0,beverage,77.0
CE0000605,S000065,I05713,csao_reject,I05708|I05705|I05712|I05709,748,4,0,dessert,88.0
CE0000606,S000066,I06780,add,I06780,150,1,-1,,
CE0000607,S000066,I06781,add,I06780|I06781,237,2,-1,,
CE0000608,S000066,I06785,csao_accept,I06780|I06781,237,2,1,side,50.0
CE0000609,S000066,I06785,add,I06780|I06781|I06785,287,3,-1,,
CE0000610,S000066,I06783,csao_reject,I06780|I06781|I06785,287,3,0,side,37.0
CE0000611,S000066,I06786,csao_accept,I06780|I06781|I06785,287,3,1,dessert,62.0
CE0000612,S000066,I06786,add,I06780|I06781|I06785|I06786,349,4,-1,,
CE0000613,S000066,I06789,csao_accept,I06780|I06781|I06785|I06786,349,4,1,beverage,43.0
CE0000614,S000066,I06789,add,I06780|I06781|I06785|I06786|I06789,392,5,-1,,
CE0000615,S000066,I06787,csao_accept,I06780|I06781|I06785|I06786|I06789,392,5,1,dessert,75.0
CE0000616,S000066,I06787,add,I06780|I06781|I06785|I06786|I06789|I06787,467,6,-1,,
CE0000617,S000067,I01216,add,I01216,352,1,-1,,
CE0000618,S000067,I01219,csao_accept,I01216,352,1,1,side,132.0
CE0000619,S000067,I01219,add,I01216|I01219,484,2,-1,,
CE0000620,S000067,I01222,csao_reject,I01216|I01219,484,2,0,dessert,88.0
CE0000621,S000067,I01221,csao_accept,I01216|I01219,484,2,1,side,55.0
CE0000622,S000067,I01221,add,I01216|I01219|I01221,539,3,-1,,
CE0000623,S000067,I01218,csao_accept,I01216|I01219|I01221,539,3,1,side,66.0
CE0000624,S000067,I01218,add,I01216|I01219|I01221|I01218,605,4,-1,,
CE0000625,S000068,I02335,add,I02335,418,1,-1,,
CE0000626,S000068,I02333,add,I02335|I02333,770,2,-1,,
CE0000627,S000068,I02336,csao_reject,I02335|I02333,770,2,0,side,55.0
CE0000628,S000068,I02337,csao_reject,I02335|I02333,770,2,0,side,27.0
CE0000629,S000068,I02340,csao_accept,I02335|I02333,770,2,1,dessert,88.0
CE0000630,S000068,I02340,add,I02335|I02333|I02340,858,3,-1,,
CE0000631,S000068,I02339,csao_accept,I02335|I02333|I02340,858,3,1,side,66.0
CE0000632,S000068,I02339,add,I02335|I02333|I02340|I02339,924,4,-1,,
CE0000633,S000068,I02342,csao_reject,I02335|I02333|I02340|I02339,924,4,0,beverage,77.0
CE0000634,S000068,I02343,csao_accept,I02335|I02333|I02340|I02339,924,4,1,beverage,44.0
CE0000635,S000068,I02343,add,I02335|I02333|I02340|I02339|I02343,968,5,-1,,
CE0000636,S000069,I06282,add,I06282,162,1,-1,,
CE0000637,S000069,I06283,add,I06282|I06283,312,2,-1,,
CE0000638,S000069,I06289,csao_accept,I06282|I06283,312,2,1,beverage,37.0
CE0000639,S000069,I06289,add,I06282|I06283|I06289,349,3,-1,,
CE0000640,S000069,I06288,csao_accept,I06282|I06283|I06289,349,3,1,beverage,75.0
CE0000641,S000069,I06288,add,I06282|I06283|I06289|I06288,424,4,-1,,
CE0000642,S000069,I06286,csao_accept,I06282|I06283|I06289|I06288,424,4,1,dessert,62.0
CE0000643,S000069,I06286,add,I06282|I06283|I06289|I06288|I06286,486,5,-1,,
CE0000644,S000069,I06285,csao_reject,I06282|I06283|I06289|I06288|I06286,486,5,0,side,25.0
CE0000645,S000069,I06284,csao_reject,I06282|I06283|I06289|I06288|I06286,486,5,0,side,18.0
CE0000646,S000069,I06287,csao_accept,I06282|I06283|I06289|I06288|I06286,486,5,1,dessert,100.0
CE0000647,S000069,I06287,add,I06282|I06283|I06289|I06288|I06286|I06287,586,6,-1,,
CE0000648,S000070,I01373,add,I01373,114,1,-1,,
CE0000649,S000070,I01375,add,I01373|I01375,171,2,-1,,
CE0000650,S000070,I01379,csao_reject,I01373|I01375,171,2,0,dessert,47.0
CE0000651,S000070,I01377,csao_reject,I01373|I01375,171,2,0,side,14.0
CE0000652,S000070,I01382,csao_accept,I01373|I01375,171,2,1,beverage,28.0
CE0000653,S000070,I01382,add,I01373|I01375|I01382,199,3,-1,,
CE0000654,S000070,I01378,csao_accept,I01373|I01375|I01382,199,3,1,side,19.0
CE0000655,S000070,I01378,add,I01373|I01375|I01382|I01378,218,4,-1,,
CE0000656,S000070,I01381,csao_reject,I01373|I01375|I01382|I01378,218,4,0,beverage,57.0
CE0000657,S000070,I01380,csao_accept,I01373|I01375|I01382|I01378,218,4,1,dessert,76.0
